ItemId,WeekNoinTotal,YearID,MonthID,MonthNoinTotal,WeekID,WeekNoinMonth,QTY,SALESAVE,on_promo,Display_EndCap,on_display,Page_Number
727400,1,2014,Jan,1,W001,1,25,0,0,0,0,0
727400,2,2014,Jan,1,W002,2,749,0,0,0,0,0
727400,3,2014,Jan,1,W003,3,958,0,0,0,0,0
727400,4,2014,Jan,1,W004,4,955,0,0,0,0,0
727400,5,2014,Feb,2,W005,1,927,0,0,0,0,0
727400,6,2014,Feb,2,W006,2,1108,0,0,0,0,0
727400,7,2014,Feb,2,W007,3,1172,0,0,0,0,0
727400,8,2014,Feb,2,W008,4,881,0,0,0,0,0
727400,9,2014,Mar,3,W009,1,1048,0,0,0,0,0
727400,10,2014,Mar,3,W010,2,1128,0,0,0,0,0
727400,11,2014,Mar,3,W011,3,949,0,0,0,0,0
727400,12,2014,Mar,3,W012,4,1079,0,0,0,0,0
727400,13,2014,Mar,3,W013,5,865,0,0,0,0,0
727400,14,2014,Apr,4,W014,1,1088,0,0,0,0,0
727400,15,2014,Apr,4,W015,2,1066,0,0,0,0,0
727400,16,2014,Apr,4,W016,3,834,0,0,0,0,0
727400,17,2014,Apr,4,W017,4,956,0,0,0,0,0
727400,18,2014,May,5,W018,1,1033,0,0,0,0,0
727400,19,2014,May,5,W019,2,1002,0,0,0,0,0
727400,20,2014,May,5,W020,3,976,0,0,0,0,0
727400,21,2014,May,5,W021,4,1049,0,0,0,0,0
727400,22,2014,Jun,6,W022,1,834,3,1,0,0,0
727400,23,2014,Jun,6,W023,2,842,3,1,0,0,0
727400,24,2014,Jun,6,W024,3,863,3,1,0,0,0
727400,25,2014,Jun,6,W025,4,881,3,1,0,0,0
727400,26,2014,Jun,6,W026,5,862,3,1,0,0,0
727400,27,2014,Jul,7,W027,1,992,0,0,0,0,0
727400,28,2014,Jul,7,W028,2,1032,0,0,0,0,0
727400,29,2014,Jul,7,W029,3,978,0,0,0,0,0
727400,30,2014,Jul,7,W030,4,920,0,0,0,0,0
727400,31,2014,Aug,8,W031,1,717,0,0,0,0,0
727400,32,2014,Aug,8,W032,2,867,0,0,0,0,0
727400,33,2014,Aug,8,W033,3,785,0,0,0,0,0
727400,34,2014,Aug,8,W034,4,859,0,0,0,0,0
727400,35,2014,Sep,9,W035,1,832,0,0,0,0,0
727400,36,2014,Sep,9,W036,2,1088,0,0,0,0,0
727400,37,2014,Sep,9,W037,3,843,0,0,0,0,0
727400,38,2014,Sep,9,W038,4,1021,0,0,0,0,0
727400,39,2014,Sep,9,W039,5,852,0,0,0,0,0
727400,40,2014,Oct,10,W040,1,962,0,0,0,0,0
727400,41,2014,Oct,10,W041,2,1096,0,0,0,0,0
727400,42,2014,Oct,10,W042,3,910,0,0,0,0,0
727400,43,2014,Oct,10,W043,4,941,0,0,0,0,0
727400,44,2014,Nov,11,W044,1,867,0,0,0,0,0
727400,45,2014,Nov,11,W045,2,896,0,0,0,0,0
727400,46,2014,Nov,11,W046,3,926,0,0,0,0,0
727400,47,2014,Nov,11,W047,4,965,0,0,0,0,0
727400,48,2014,Nov,11,W048,5,981,0,0,0,0,0
727400,49,2014,BF2,12,W049,1,497,0,0,0,0,0
727400,50,2014,Dec,13,W050,1,1191,0,0,0,0,0
727400,51,2014,Dec,13,W051,2,739,0,0,0,0,0
727400,52,2014,Dec,13,W052,3,844,0,0,0,0,0
727400,53,2014,Dec,13,W053,4,317,0,0,0,0,0
727400,54,2015,Jan,14,W054,1,379,0,0,0,0,0
727400,55,2015,Jan,14,W055,2,639,0,0,0,0,0
727400,56,2015,Jan,14,W056,3,666,0,0,0,0,0
727400,57,2015,Jan,14,W057,4,665,0,0,0,0,0
727400,58,2015,Feb,15,W058,1,1014,0,0,0,0,0
727400,59,2015,Feb,15,W059,2,945,0,0,0,0,0
727400,60,2015,Feb,15,W060,3,1096,0,0,0,0,0
727400,61,2015,Feb,15,W061,4,932,0,0,0,0,0
727400,62,2015,Mar,16,W062,1,1126,0.1,1,0,0,0
727400,63,2015,Mar,16,W063,2,1085,0.1,1,0,0,0
727400,64,2015,Mar,16,W064,3,1105,0.1,1,0,0,0
727400,65,2015,Mar,16,W065,4,1069,0.1,1,0,0,0
727400,66,2015,Mar,16,W066,5,1152,0.1,1,0,0,0
727400,67,2015,Apr,17,W067,1,930,0,0,0,0,0
727400,68,2015,Apr,17,W068,2,958,0,0,0,0,0
727400,69,2015,Apr,17,W069,3,987,0,0,0,0,0
727400,70,2015,Apr,17,W070,4,945,0,0,0,0,0
727400,71,2015,May,18,W071,1,804,0,0,0,0,0
727400,72,2015,May,18,W072,2,957,0,0,0,0,0
727400,73,2015,May,18,W073,3,852,0,0,0,0,0
727400,74,2015,May,18,W074,4,1025,0,0,0,0,0
727400,75,2015,Jun,19,W075,1,992,0,0,0,0,0
727400,76,2015,Jun,19,W076,2,927,0,0,0,0,0
727400,77,2015,Jun,19,W077,3,1281,0,0,0,0,0
727400,78,2015,Jun,19,W078,4,945,0,0,0,0,0
727400,79,2015,Jun,19,W079,5,874,0,0,0,0,0
727400,80,2015,Jul,20,W080,1,975,0,0,0,0,0
727400,81,2015,Jul,20,W081,2,950,0,0,0,0,0
727400,82,2015,Jul,20,W082,3,891,0,0,0,0,0
727400,83,2015,Jul,20,W083,4,984,0,0,0,0,0
727400,84,2015,Aug,21,W084,1,913,0,0,0,0,0
727400,85,2015,Aug,21,W085,2,906,0,0,0,0,0
727400,86,2015,Aug,21,W086,3,921,0,0,0,0,0
727400,87,2015,Aug,21,W087,4,1008,0,0,0,0,0
727400,88,2015,Sep,22,W088,1,910,0,0,0,0,0
727400,89,2015,Sep,22,W089,2,964,0,0,0,0,0
727400,90,2015,Sep,22,W090,3,982,0,0,0,0,0
727400,91,2015,Sep,22,W091,4,880,0,0,0,0,0
727400,92,2015,Sep,22,W092,5,817,0,0,0,0,0
727400,93,2015,Oct,23,W093,1,738,0,0,0,0,0
727400,94,2015,Oct,23,W094,2,842,0,0,0,0,0
727400,95,2015,Oct,23,W095,3,703,0,0,0,0,0
727400,96,2015,Oct,23,W096,4,855,0,0,0,0,0
727400,97,2015,Oct,23,W097,1,914,0,0,0,0,0
727400,98,2015,Nov,24,W098,2,987,0,0,0,0,0
727400,99,2015,Nov,24,W099,3,867,0,0,0,0,0
727400,100,2015,Nov,24,W100,4,777,0,0,0,0,0
727400,101,2015,Nov,24,W101,5,1046,0,0,0,0,0
727400,102,2015,BF2,25,W102,1,481,0,0,0,0,0
727400,103,2015,Dec,26,W103,1,1511,0.1,1,0,0,0
727400,104,2015,Dec,26,W104,2,917,0.1,1,0,0,0
727400,105,2015,Dec,26,W105,3,1012,0.1,1,0,0,0
727400,106,2015,Dec,26,W106,4,888,0.1,1,0,0,0
727400,107,2016,Jan,27,W107,1,1054,0,0,0,0,0
727400,108,2016,Jan,27,W108,2,881,0,0,0,0,0
727400,109,2016,Jan,27,W109,3,874,0,0,0,0,0
727400,110,2016,Jan,27,W110,4,930,0,0,0,0,0
727400,111,2016,Feb,28,W111,1,1031,0,0,0,0,0
727400,112,2016,Feb,28,W112,2,1040,0,0,0,0,0
727400,113,2016,Feb,28,W113,3,1125,0,0,0,0,0
727400,114,2016,Feb,28,W114,4,923,0,0,0,0,0
727400,115,2016,Mar,29,W115,1,962,0,0,0,0,0
727400,116,2016,Mar,29,W116,2,934,0,0,0,0,0
727400,117,2016,Mar,29,W117,3,854,0,0,0,0,0
727400,118,2016,Mar,29,W118,4,1008,0,0,0,0,0
727400,119,2016,Mar,29,W119,5,773,0,0,0,0,0
727400,120,2016,Apr,30,W120,1,1003,0,0,0,0,0
727400,121,2016,Apr,30,W121,2,934,0,0,0,0,0
727400,122,2016,Apr,30,W122,3,942,0,0,0,0,0
727400,123,2016,Apr,30,W123,4,1000,0,0,0,0,0
727400,124,2016,May,31,W124,1,1016,0,0,0,0,0
727400,125,2016,May,31,W125,2,987,0,0,0,0,0
727400,126,2016,May,31,W126,3,825,0,0,0,0,0
727400,127,2016,May,31,W127,4,1002,0,0,0,0,0
727400,128,2016,Jun,32,W128,1,894,0,0,0,0,0
727400,129,2016,Jun,32,W129,2,1090,0,0,0,0,0
727400,130,2016,Jun,32,W130,3,831,0,0,0,0,0
727400,131,2016,Jun,32,W131,4,941,0,0,0,0,0
727400,132,2016,Jun,32,W132,5,887,0,0,0,0,0
727400,133,2016,Jul,33,W133,1,821,0,0,0,0,0
727400,134,2016,Jul,33,W134,2,923,0,0,0,0,0
727400,135,2016,Jul,33,W135,3,856,0,0,0,0,0
727400,136,2016,Jul,33,W136,4,828,0,0,0,0,0
727400,137,2016,Aug,34,W137,1,796,0,0,0,0,0
727400,138,2016,Aug,34,W138,2,861,0,0,0,0,0
727400,139,2016,Aug,34,W139,3,795,0,0,0,0,0
727400,140,2016,Aug,34,W140,4,880,0,0,0,0,0
727400,141,2016,Sep,35,W141,1,745,0,0,0,0,0
727400,142,2016,Sep,35,W142,2,900,0,0,0,0,0
727400,143,2016,Sep,35,W143,3,707,0,0,0,0,0
727400,144,2016,Sep,35,W144,4,799,0,0,0,0,0
727400,145,2016,Sep,35,W145,5,797,0,0,0,0,0
727400,146,2016,Oct,36,W146,1,911,0,0,0,0,0
727400,147,2016,Oct,36,W147,2,766,0,0,0,0,0
727400,148,2016,Oct,36,W148,3,786,0,0,0,0,0
727400,149,2016,Oct,36,W149,4,730,0,0,0,0,0
727400,150,2016,Nov,37,W150,1,720,0,0,0,0,0
727400,151,2016,Nov,37,W151,2,855,0,0,0,0,0
727400,152,2016,Nov,37,W152,3,800,0,0,0,0,0
727400,153,2016,Nov,37,W153,4,862,0,0,0,0,0
727400,154,2016,BF2,38,W154,1,377,0,0,0,0,0
727400,155,2016,Dec,39,W155,2,1154,0,0,0,0,0
727400,156,2016,Dec,39,W156,3,822,0,0,0,0,0
727400,157,2016,Dec,39,W157,4,825,0,0,0,0,0
727400,158,2016,Dec,39,W158,5,652,0,0,0,0,0
727400,159,2017,Jan,40,W159,1,949,0,0,0,0,0
727400,160,2017,Jan,40,W160,2,876,0,0,0,0,0
727400,161,2017,Jan,40,W161,3,909,0,0,0,0,0
727400,162,2017,Jan,40,W162,4,805,0,0,0,0,0
727400,163,2017,Feb,41,W163,1,755,0,0,0,0,0
727400,164,2017,Feb,41,W164,2,1026,0,0,0,0,0
727400,165,2017,Feb,41,W165,3,878,0,0,0,0,0
727400,166,2017,Feb,41,W166,4,675,0,0,0,0,0
727400,167,2017,Mar,42,W167,1,1008,0.48,1,0,0,0
727400,168,2017,Mar,42,W168,2,984,0.48,1,0,0,0
727400,169,2017,Mar,42,W169,3,791,0.48,1,0,0,0
727400,170,2017,Mar,42,W170,4,784,0.48,1,0,0,0
727400,171,2017,Mar,42,W171,5,1222,0.48,1,0,0,0
727400,172,2017,Apr,43,W172,1,882,0,0,0,0,0
727400,173,2017,Apr,43,W173,2,766,0,0,0,0,0
727400,174,2017,Apr,43,W174,3,661,0,0,0,0,0
727400,175,2017,Apr,43,W175,4,796,0,0,0,0,0
727400,176,2017,May,44,W176,1,802,0,0,0,0,0
727400,177,2017,May,44,W177,2,692,0,0,0,0,0
727400,178,2017,May,44,W178,3,956,0,0,0,0,0
727400,179,2017,May,44,W179,4,775,0,0,0,0,0
727400,180,2017,Jun,45,W180,1,762,0,0,0,0,0
727400,181,2017,Jun,45,W181,2,962,0,0,0,0,0
727400,182,2017,Jun,45,W182,3,749,0,0,0,0,0
727400,183,2017,Jun,45,W183,4,796,0,0,0,0,0
727400,184,2017,Jun,45,W184,5,915,0,0,0,0,0
727400,185,2017,Jul,46,W185,1,809,0,0,0,0,0
727400,186,2017,Jul,46,W186,2,859,0,0,0,0,0
727400,187,2017,Jul,46,W187,3,947,0,0,0,0,0
727400,188,2017,Jul,46,W188,4,805,0,0,0,0,0
727400,189,2017,Aug,47,W189,1,703,0,0,0,0,0
727400,190,2017,Aug,47,W190,2,710,0,0,0,0,0
727400,191,2017,Aug,47,W191,3,795,0,0,0,0,0
727400,192,2017,Aug,47,W192,4,766,0,0,0,0,0
727400,193,2017,Sep,48,W193,1,802,0,0,0,0,0
727400,194,2017,Sep,48,W194,2,961,0,0,0,0,0
727400,195,2017,Sep,48,W195,3,623,0,0,0,0,0
727400,196,2017,Sep,48,W196,4,753,0,0,0,0,0
727400,197,2017,Sep,48,W197,5,619,0,0,0,0,0
799012,2,2014,Jan,1,W002,2,7,0,0,0,0,0
799012,3,2014,Jan,1,W003,3,0,0,0,0,0,0
799012,4,2014,Jan,1,W004,4,8,0,0,0,0,0
799012,5,2014,Feb,2,W005,1,3,0,0,0,0,0
799012,6,2014,Feb,2,W006,2,5,0,0,0,0,0
799012,7,2014,Feb,2,W007,3,6,0,0,0,0,0
799012,8,2014,Feb,2,W008,4,6,0,0,0,0,0
799012,9,2014,Mar,3,W009,1,8,0,0,0,0,0
799012,10,2014,Mar,3,W010,2,11,0,0,0,0,0
799012,11,2014,Mar,3,W011,3,12,0,0,0,0,0
799012,12,2014,Mar,3,W012,4,7,0,0,0,0,0
799012,13,2014,Mar,3,W013,5,8,0,0,0,0,0
799012,14,2014,Apr,4,W014,1,22,10,1,0,0,0
799012,15,2014,Apr,4,W015,2,15,10,1,0,0,0
799012,16,2014,Apr,4,W016,3,14,10,1,0,0,0
799012,17,2014,Apr,4,W017,4,18,10,1,0,0,0
799012,18,2014,May,5,W018,1,13,0,0,0,0,0
799012,19,2014,May,5,W019,2,8,0,0,0,0,0
799012,20,2014,May,5,W020,3,13,0,0,0,0,0
799012,21,2014,May,5,W021,4,7,0,0,0,0,0
799012,22,2014,Jun,6,W022,1,15,0,0,0,0,0
799012,23,2014,Jun,6,W023,2,16,0,0,0,0,0
799012,24,2014,Jun,6,W024,3,9,0,0,0,0,0
799012,25,2014,Jun,6,W025,4,17,0,0,0,0,0
799012,26,2014,Jun,6,W026,5,10,0,0,0,0,0
799012,27,2014,Jul,7,W027,1,17,0,0,0,0,0
799012,28,2014,Jul,7,W028,2,9,0,0,0,0,0
799012,29,2014,Jul,7,W029,3,9,0,0,0,0,0
799012,30,2014,Jul,7,W030,4,11,0,0,0,0,0
799012,31,2014,Aug,8,W031,1,9,0,0,0,0,0
799012,32,2014,Aug,8,W032,2,6,0,0,0,0,0
799012,33,2014,Aug,8,W033,3,7,0,0,0,0,0
799012,34,2014,Aug,8,W034,4,13,0,0,0,0,0
799012,35,2014,Sep,9,W035,1,6,0,0,0,0,0
799012,36,2014,Sep,9,W036,2,9,0,0,0,0,0
799012,37,2014,Sep,9,W037,3,8,0,0,0,0,0
799012,38,2014,Sep,9,W038,4,2,0,0,0,0,0
799012,39,2014,Sep,9,W039,5,1,0,0,0,0,0
799012,40,2014,Oct,10,W040,1,4,0,0,0,0,0
799012,41,2014,Oct,10,W041,2,6,0,0,0,0,0
799012,42,2014,Oct,10,W042,3,2,0,0,0,0,0
799012,43,2014,Oct,10,W043,4,3,0,0,0,0,0
799012,44,2014,Nov,11,W044,1,8,0,0,0,0,0
799012,45,2014,Nov,11,W045,2,5,0,0,0,0,0
799012,46,2014,Nov,11,W046,3,3,0,0,0,0,0
799012,47,2014,Nov,11,W047,4,10,0,0,0,0,0
799012,48,2014,Nov,11,W048,5,4,0,0,0,0,0
799012,49,2014,BF2,12,W049,1,4,0,0,0,0,0
799012,50,2014,Dec,13,W050,1,11,0,0,0,0,0
799012,51,2014,Dec,13,W051,2,6,0,0,0,0,0
799012,52,2014,Dec,13,W052,3,10,0,0,0,0,0
799012,53,2014,Dec,13,W053,4,1,0,0,0,0,0
799012,54,2015,Jan,14,W054,1,3,0,0,0,0,0
799012,55,2015,Jan,14,W055,2,11,0,0,0,0,0
799012,56,2015,Jan,14,W056,3,9,0,0,0,0,0
799012,57,2015,Jan,14,W057,4,3,0,0,0,0,0
799012,58,2015,Feb,15,W058,1,6,0,0,0,0,0
799012,59,2015,Feb,15,W059,2,5,0,0,0,0,0
799012,60,2015,Feb,15,W060,3,2,0,0,0,0,0
799012,61,2015,Feb,15,W061,4,7,0,0,0,0,0
799012,62,2015,Mar,16,W062,1,9,0,0,0,0,0
799012,63,2015,Mar,16,W063,2,8,0,0,0,0,0
799012,64,2015,Mar,16,W064,3,9,0,0,0,0,0
799012,65,2015,Mar,16,W065,4,13,0,0,0,0,0
799012,66,2015,Mar,16,W066,5,7,0,0,0,0,0
799012,67,2015,Apr,17,W067,1,10,0,0,0,0,0
799012,68,2015,Apr,17,W068,2,11,0,0,0,0,0
799012,69,2015,Apr,17,W069,3,16,0,0,0,0,0
799012,70,2015,Apr,17,W070,4,12,0,0,0,0,0
799012,71,2015,May,18,W071,1,11,0,0,0,0,0
799012,72,2015,May,18,W072,2,11,0,0,0,0,0
799012,73,2015,May,18,W073,3,22,0,0,0,0,0
799012,74,2015,May,18,W074,4,18,0,0,0,0,0
799012,75,2015,Jun,19,W075,1,11,0,0,0,0,0
799012,76,2015,Jun,19,W076,2,15,0,0,0,0,0
799012,77,2015,Jun,19,W077,3,23,0,0,0,0,0
799012,78,2015,Jun,19,W078,4,16,0,0,0,0,0
799012,79,2015,Jun,19,W079,5,18,0,0,0,0,0
799012,80,2015,Jul,20,W080,1,12,0,0,0,0,0
799012,81,2015,Jul,20,W081,2,13,0,0,0,0,0
799012,82,2015,Jul,20,W082,3,13,0,0,0,0,0
799012,83,2015,Jul,20,W083,4,12,0,0,0,0,0
799012,84,2015,Aug,21,W084,1,15,0,0,0,0,0
799012,85,2015,Aug,21,W085,2,16,0,0,0,0,0
799012,86,2015,Aug,21,W086,3,12,0,0,0,0,0
799012,87,2015,Aug,21,W087,4,16,0,0,0,0,0
799012,88,2015,Sep,22,W088,1,10,0,0,0,0,0
799012,89,2015,Sep,22,W089,2,10,0,0,0,0,0
799012,90,2015,Sep,22,W090,3,8,0,0,0,0,0
799012,91,2015,Sep,22,W091,4,18,0,0,0,0,0
799012,92,2015,Sep,22,W092,5,9,0,0,0,0,0
799012,93,2015,Oct,23,W093,1,4,0,0,0,0,0
799012,94,2015,Oct,23,W094,2,3,0,0,0,0,0
799012,95,2015,Oct,23,W095,3,12,0,0,0,0,0
799012,96,2015,Oct,23,W096,4,10,0,0,0,0,0
799012,97,2015,Oct,23,W097,1,4,0,0,0,0,0
799012,98,2015,Nov,24,W098,2,11,0,0,0,0,0
799012,99,2015,Nov,24,W099,3,9,0,0,0,0,0
799012,100,2015,Nov,24,W100,4,5,0,0,0,0,0
799012,101,2015,Nov,24,W101,5,17,0,0,0,0,0
799012,102,2015,BF2,25,W102,1,3,0,0,0,0,0
799012,103,2015,Dec,26,W103,1,6,0,0,0,0,0
799012,104,2015,Dec,26,W104,2,6,0,0,0,0,0
799012,105,2015,Dec,26,W105,3,9,0,0,0,0,0
799012,106,2015,Dec,26,W106,4,8,0,0,0,0,0
799012,107,2016,Jan,27,W107,1,6,0,0,0,0,0
799012,108,2016,Jan,27,W108,2,8,0,0,0,0,0
799012,109,2016,Jan,27,W109,3,8,0,0,0,0,0
799012,110,2016,Jan,27,W110,4,3,0,0,0,0,0
799012,111,2016,Feb,28,W111,1,1,0,0,0,0,0
799012,112,2016,Feb,28,W112,2,16,0,0,0,0,0
799012,113,2016,Feb,28,W113,3,10,0,0,0,0,0
799012,114,2016,Feb,28,W114,4,13,0,0,0,0,0
799012,115,2016,Mar,29,W115,1,12,0,0,0,0,0
799012,116,2016,Mar,29,W116,2,21,0,0,0,0,0
799012,117,2016,Mar,29,W117,3,12,0,0,0,0,0
799012,118,2016,Mar,29,W118,4,11,0,0,0,0,0
799012,119,2016,Mar,29,W119,5,16,0,0,0,0,0
799012,120,2016,Apr,30,W120,1,13,0,0,0,0,0
799012,121,2016,Apr,30,W121,2,15,0,0,0,0,0
799012,122,2016,Apr,30,W122,3,20,0,0,0,0,0
799012,123,2016,Apr,30,W123,4,11,0,0,0,0,0
799012,124,2016,May,31,W124,1,21,10,1,0,0,0
799012,125,2016,May,31,W125,2,23,10,1,0,0,0
799012,126,2016,May,31,W126,3,7,10,1,0,0,0
